"Battid","Reduced Cell Formula","Type","Spacegroup","Average Voltage","Capacity Grav","Capacity Vol","Specific E Wh/kg","E Density Wh/l","Stability Charge","Stability Discharge",""
"mp-776647_Li","Li0 –1V4O5F7","intercalation","P 1","3.3","63","213","209","701","0.02","0.07",""
"mp-765532_Li","Li0 –1V3O5F","intercalation","P 1","2.99","104","418","309","1249","0.07","0.07",""
"mp-541668_Li","Li0 –1SbP2O7","intercalation","-P 2ybc","2.96","89","293","262","868","0","0.07",""
"mp-561057_Li","Li0 –1SbP2O7","intercalation","P 2c 2n","3.02","89","297","267","897","0","0.07",""
"mp-764551_Li","LiFe3(OF3)2","intercalation","P 1","3.05","236","829","719","2532","0.09","0.07",""
"mp-762404_Li","Li0.33 –0.67MnO2","intercalation","C 2yc","2.98","98","385","291","1149","0.05","0.07",""
"mp-763292_Li","LiTi3Mn3(SbO8)2","intercalation","P 1","3.18","128","562","408","1790","0.08","0.07",""
"mp-765898_Li","Li0 –3TiMn3O8","intercalation","P 6c 2c","3.16","222","909","703","2875","0.04","0.07",""
"mp-763988_Li","Li1 –4NbTe2WO12","intercalation","P 1","3.07","107","569","328","1746","0.03","0.07",""
"mp-1177514_Li","Li1.5 –2VNiO4","intercalation","-P 1","3.28","71","305","234","1000","0.1","0.07",""
"mp-1101193_Li","Li0 –2VF4","intercalation","P 1","3.21","381","1061","1223","3407","0.06","0.07",""
"mp-767483_Li","Li0 –1VPO5","intercalation","-P 2ybc","3.25","159","426","516","1386","0","0.07",""
"mp-1178106_Li","Li0.5 –1.25FeO2","intercalation","C 2yc","2.97","208","859","618","2550","0.1","0.07",""
"mp-762163_Li","Li0 –3TiMn2O6","intercalation","-C 2y","3.05","293","1129","892","3438","0.08","0.07",""
"mp-771844_Li","Li0 –4Mn3VO8","intercalation","-P 1","3.15","289","1158","908","3641","0.09","0.07",""
"mp-766742_Li","Li0 –6Mn5FeO12","intercalation","-C 2y","3.16","285","1095","900","3458","0.06","0.07",""
"mp-761441_Li","Li0 –10Mn2Fe3Co3O16","intercalation","C 2y","3.22","344","1454","1106","4677","0.11","0.07",""
"mp-1177451_Li","LiCr3Cu(PO4)4","intercalation","P 2y","3.17","171","585","542","1856","0.04","0.07",""
"mp-1176962_Li","LiTi3Fe(PO4)6","intercalation","R 3","3.23","198","565","641","1825","0.03","0.07",""
"mp-761825_Li","LiSb(TeO4)3","intercalation","P 2y","3.23","111","546","359","1767","0","0.07",""
"mp-1143241_Al","Al0 –0.67CrSiO4","intercalation","-I 4bd 2c 3","2.94","331","1316","973","3872","0.47","0.07",""
"mvc-2979_Zn","Zn0 –1MnF4","intercalation","P 1","2.99","273","1245","816","3719","0.32","0.07",""
"mp-1043980_Mg","Mg0 –1LaFeSbO6","intercalation","P 2yc","2.94","123","717","361","2109","0.18","0.07",""
"mvc-11564_Mg","Mg0 –0.5CoO2","intercalation","P 6 2","3","260","1299","779","3892","0.02","0.07",""
"mp-1043062_Mg","MgFe4(CuO4)3","intercalation","-I 2 2 3","3.07","85","440","261","1351","0.07","0.07",""
"mp-765956_Li","LiV(OF)2","intercalation","-P 2ybc","3.01","102","320","307","961","0","0.08",""
"mp-779309_Li","LiV4(OF3)3","intercalation","P 1","2.95","181","611","535","1804","0","0.08",""
"mp-778865_Li","LiV4(OF3)3","intercalation","P 1","2.95","181","614","535","1811","0","0.08",""
"mp-779405_Li","LiV4(OF3)3","intercalation","C 2y","2.99","181","607","542","1816","0.01","0.08",""
"mp-763980_Li","Li4 –6Mn5Ni3O16","intercalation","C 2y","3.15","72","323","226","1017","0.06","0.08",""
"mp-585338_Li","LiMn3(PO4)4","intercalation","P 1","3.06","137","387","420","1184","0","0.08",""
"mp-35925_Li","Li0 –2NiO2","intercalation","-R 3 2""","3.01","513","1705","1543","5132","0.09","0.08",""
"mp-1173004_Li","Li0 –4Mo3O8","intercalation","-C 2y","2.99","242","1117","723","3340","0.26","0.08",""
"mp-1177423_Li","Li1.33 –2FeNiO4","intercalation","-P 1","3.12","93","425","290","1327","0.07","0.08",""
"mp-777183_Li","LiTiMn3Cr2(PO4)6","intercalation","R 3","3.04","117","365","356","1109","0.07","0.08",""
"mp-765176_Li","Li0 –2VF4","intercalation","P 2c 2n","3.17","381","1070","1208","3398","0.06","0.08",""
"mp-1046704_Li","Li0 –2VPO5","intercalation","C 2yc","3.07","305","956","935","2931","0.01","0.08",""
"mp-566179_Li","Li0 –2VPO5","intercalation","P 4ab 1ab","3.07","305","970","935","2974","0.01","0.08",""
"mp-773797_Li","Li0 –2Cr5O12","intercalation","-P 2n 2ab","3.27","115","344","377","1127","0","0.08",""
"mp-775996_Li","LiTiFe3Cu2(PO4)6","intercalation","R 3","3.13","114","375","357","1176","0.05","0.08",""
"mp-775662_Li","Li1 –9Nb7V12O48","intercalation","P 1","3.03","102","367","310","1112","0.07","0.08",""
"mp-760512_Li","Li0.5 –1CuCO3","intercalation","P 1","2.96","103","336","304","994","0.07","0.08",""
"mp-764308_Li","LiFe3Co3(NiO8)2","intercalation","C 2y","2.92","204","918","597","2679","0.05","0.08",""
"mp-767348_Li","LiMn5(CuO6)2","intercalation","C 2y","3.15","129","585","407","1842","0.07","0.08",""
"mp-771373_Li","LiFeCo3(PO4)6","intercalation","P 1","3.01","31","92","95","277","0.05","0.08",""
"mp-1177515_Li","LiV(CO3)2","intercalation","-C 2yc","2.98","222","574","661","1712","0.07","0.08",""
"mp-765030_Li","Li0 –10Mn3Cr5O16","intercalation","C 2y","2.91","357","1432","1041","4173","0.08","0.08",""
"mp-771110_Li","Li0 –4Mn5P6WO24","intercalation","R 3","3.08","102","357","312","1098","0.04","0.08",""
"mp-762462_Li","LiTi3Cr(PO4)6","intercalation","R 3","3.1","199","561","618","1739","0.05","0.08",""
"mp-764256_Li","Li0 –2KMnPO4CO3","intercalation","P 2yb","3.22","204","507","657","1632","0","0.08",""
"mp-765930_Li","Li1 –4SbTe2WO12","intercalation","P 1","3.17","103","578","327","1836","0.04","0.08",""
"mp-764960_Li","LiCr(CO3)2","intercalation","P 1","3.16","216","499","683","1578","0.1","0.08",""
"mp-770014_Li","Li2 –3VBPO7","intercalation","-P 2yb","3.12","119","325","370","1013","0.09","0.08",""
"mp-764933_Li","Li4 –10Mn2Fe3Ni3O16","intercalation","P 1","3.01","206","886","622","2671","0.08","0.08",""
"mp-1113818_Al","Al0 –1Rb2CuF6","intercalation","-F 4 2 3","3.18","214","909","681","2893","0","0.08",""
"mp-1047059_Mg","Mg0 –2CrIrO6","intercalation","-P 2ybc","3.17","276","1734","873","5491","0.15","0.08",""
"mvc-12117_Mg","Mg0 –0.5CoO2","intercalation","-P 2ac 2n","2.95","260","1445","767","4263","0.03","0.08",""
"mp-1040967_Mg","Mg0 –0.5CrO2","intercalation","C 2y","3.3","279","1165","919","3841","0.18","0.08",""
"mp-777967_Li","LiV4(OF3)3","intercalation","P 1","2.91","181","612","527","1780","0","0.09",""
"mp-774383_Li","LiV4(OF3)3","intercalation","P 1","2.92","181","611","530","1787","0.01","0.09",""
"mp-765695_Li","LiV4(OF3)3","intercalation","P 1","2.92","181","610","530","1785","0","0.09",""
"mp-779062_Li","LiV4(OF3)3","intercalation","P 1","2.94","181","610","532","1792","0.01","0.09",""
"mp-1177506_Li","LiV(OF)2","intercalation","P 2yb","3.2","199","599","637","1918","0","0.09",""
"mp-1101222_Li","LiV4(OF3)3","intercalation","P 1","2.99","181","617","541","1840","0.01","0.09",""
"mp-764879_Li","LiV4(OF3)3","intercalation","P 1","2.93","181","610","531","1786","0","0.09",""
"mp-769975_Li","Li2 –4Cr3FeO8","intercalation","P 1","3.1","146","615","452","1907","0.09","0.09",""
"mp-765502_Li","Li2 –4Cr3FeO8","intercalation","-C 2y","3.11","146","616","454","1919","0.09","0.09",""
"mp-766922_Li","Li4 –10Fe3Co2Ni3O16","intercalation","C 2y","3.02","204","914","618","2763","0.08","0.09",""
"mp-770920_Li","Li0 –4TiMn5O12","intercalation","-C 2y","3.14","198","744","621","2337","0.05","0.09",""
"mp-1181398_Li","Li0 –1FeF3","intercalation","P 3 2""","3.16","224","740","708","2340","0.03","0.09",""
"mp-769798_Li","Li0 –4Mn5SnO12","intercalation","-C 2y","3.21","175","716","561","2295","0.07","0.09",""
"mp-1142713_Li","LiMn(SiO3)2","intercalation","-C 2yc","3.21","243","708","778","2273","0.11","0.09",""
"mp-761312_Li","Li0 –3Mn3CrO8","intercalation","P 6c 2c","3.24","220","933","712","3023","0.04","0.09",""
"mp-769842_Li","Li0 –1La4FeO8","intercalation","-C 2 2","3.14","36","237","113","744","0.08","0.09",""
"mp-554701_Li","LiSbP(OF3)2","intercalation","-P 1","3.2","171","467","549","1495","0","0.09",""
"mp-767241_Li","LiMn3Sb(PO4)4","intercalation","P 2y","3.12","154","538","482","1679","0.07","0.09",""
"mp-776060_Li","LiMnCr2Fe3(PO4)6","intercalation","R 3","2.93","116","375","340","1097","0.05","0.09",""
"mp-754519_Li","LiNb(TeO4)3","intercalation","P 1","3.15","116","585","364","1844","0.03","0.09",""
"mp-756515_Li","LiNb(TeO4)3","intercalation","P 2y","3.13","116","552","362","1730","0.02","0.09",""
"mp-1177171_Li","LiV3Bi2(PO4)6","intercalation","R 3","3.04","114","434","347","1322","0.09","0.09",""
"mp-768785_Li","LiSn2(SO4)3","intercalation","-R 3 2""c","3.27","50","157","165","514","0.08","0.09",""
"mp-1047659_Mg","Mg0 –0.5MnO2","intercalation","-P 2c 2b","3.06","270","1252","828","3833","0.2","0.09",""
"mp-767180_Li","Li2 –3MnOF3","intercalation","-C 2y","2.99","180","567","539","1695","0.09","0.1",""
"mp-763314_Li","Li1 –3Co2CuO6","intercalation","C 2y","3.25","180","820","585","2668","0.07","0.1",""
"mp-1178123_Li","Li0 –1.25CoO2","intercalation","C 2yc","3.13","336","1613","1052","5044","0.05","0.1",""
"mp-776366_Li","Li1 –2FeF4","intercalation","-C 2c 2","3.28","184","542","604","1778","0.1","0.1",""
"mp-766936_Li","Li1 –4VF6","intercalation","C 2yc","3.21","417","988","1341","3174","0.03","0.1",""
"mp-1045536_Li","Li0 –1.25CrO2","intercalation","F 4d 2 3 1d","3.06","362","1399","1107","4285","0.19","0.1",""
"mp-763132_Li","LiV(CO3)2","intercalation","-P 1","2.99","75","187","226","562","0.09","0.1",""
"mp-1013795_Li","LiGe3(MoO6)2","intercalation","-I 4bd 2c 3","3.27","129","563","423","1845","0.13","0.1",""
"mp-1177350_Li","LiMn5Sb(PO4)6","intercalation","R 3","3.08","108","357","332","1100","0.04","0.1",""
"mp-1176954_Li","LiNbNi3(PO4)6","intercalation","P 1","2.99","60","183","179","547","0.08","0.1",""
"mp-1176479_Li","LiMn3Cr2Sn(PO4)6","intercalation","R 3","3.14","109","359","341","1127","0.08","0.1",""
"mp-1176469_Li","LiMn3NbFe2(PO4)6","intercalation","R 3","2.93","111","363","325","1064","0.08","0.1",""
"mp-753363_Li","LiSb(TeO4)3","intercalation","P 1","3.22","111","583","357","1877","0.03","0.1",""
"mp-1045653_Mg","Mg0 –2Cu9O13","intercalation","-P 1","3.29","129","764","426","2517","0.17","0.1",""
"mp-761730_Li","Li1 –4Co3CuO8","intercalation","-C 2y","3.2","203","926","649","2961","0.04","0.11",""
"mp-758383_Li","Li0.33 –1CuCO3","intercalation","P 1","3.05","137","478","418","1460","0.11","0.11",""
"mp-755148_Li","LiCuSb(PO4)2","intercalation","-P 2yb","3.1","138","531","427","1646","0.07","0.11",""
"mp-1043844_Mg","Mg0 –1LaVFeO6","intercalation","P 2yc","2.91","146","781","426","2270","0.24","0.11",""
"mp-758020_Li","Li0.33 –1CuCO3","intercalation","P 2y","2.94","137","485","403","1425","0.11","0.12",""
"mp-1044227_Mg","Mg0 –1BiWO5","intercalation","-P 2ybc","2.92","108","711","315","2076","0.28","0.12",""
"mvc-14697_Mg","Mg0 –1SbF5","intercalation","P 1","2.97","222","792","660","2349","0","0.12",""
"mp-1041012_Mg","Mg0 –0.5CoO2","intercalation","P 1","3.05","260","1190","792","3627","0.1","0.12",""
"mp-1040938_Mg","Mg0 –0.5CoO2","intercalation","P 1","2.98","260","1181","775","3520","0.08","0.12",""
"mp-1045724_Mg","Mg0 –1CrO3","intercalation","P 1","3.23","431","1839","1393","5941","0.19","0.12",""
"mp-1047641_Mg","Mg0 –0.5CrO2","intercalation","-C 2c 2","3.16","279","1280","880","4039","0.19","0.12",""
"mp-1048889_Mg","Mg0 –0.5CrO2","intercalation","R 3 2""","3.19","279","1159","890","3701","0.19","0.12",""
"mp-1176746_Li","Li0.5 –2FeCoO4","intercalation","-P 1","3.28","209","963","685","3162","0.1","0.13",""
"mp-1048911_Mg","Mg0 –0.5CoO2","intercalation","R 3 2""","3.07","260","1188","798","3645","0.11","0.13",""
"mp-1041961_Mg","Mg0 –0.5CrO2","intercalation","C 2y","3.11","279","1161","867","3608","0.18","0.13",""
"mp-1177992_Li","LiMn(CoO3)2","intercalation","-C 2bc 2","3.19","190","783","605","2497","0.03","0.15",""
"mp-1178064_Li","Li0 –1CoO2","intercalation","P 1","3.21","274","1207","878","3872","0.02","0.15",""
"mp-1176616_Li","Li0 –4Mn3FeO8","intercalation","-R 3 2""","2.94","285","1197","837","3519","0.07","0.15",""
"mp-1048141_Al","Al0 –1BaCu4O7","intercalation","P 6c 2c","3.08","152","868","467","2677","0.25","0.15",""
"mp-1045937_Mg","Mg0 –2Co9O13","intercalation","-P 1","3.17","136","746","432","2364","0.27","0.15",""
"mp-763799_Li","Li0 –3Mn2FeO6","intercalation","-C 2y","3","285","1218","854","3655","0.1","0.16",""
"mvc-5032_Mg","Mg0 –0.5CrO2","intercalation","C 2y","2.99","279","1164","834","3484","0.18","0.16",""
"mp-1042577_Mg","Mg0.25 –0.5NiO2","intercalation","C 2y","2.92","130","594","381","1738","0.16","0.17",""
"mp-1043200_Mg","Mg0 –0.5Co2O3","intercalation","-C 2c 2","3.11","151","803","468","2496","0.28","0.18",""
"mp-1041629_Mg","Mg0 –0.5CoO2","intercalation","-C 2c 2","3.2","260","1307","832","4185","0.22","0.18",""
"mp-1041312_Mg","Mg0 –1BaMn4O8","intercalation","-P 3 2","3.09","105","470","325","1454","0.34","0.21",""
"mp-1048397_Al","Al0 –1BaNi4O7","intercalation","P 6c 2c","3.11","157","847","490","2637","0.32","0.24",""
"mvc-11658_Mg","Mg0 –0.25FeO2","intercalation","-R 3 2""","2.98","143","604","425","1799","0.24","0.25",""
"mvc-15230_Mg","Mg0.5 –1VO3","intercalation","A 2 2","2.99","217","615","650","1837","0.4","0.26",""
"mp-1221593_Li","Li0 –2Mo2P2O11","intercalation","P 2y","3.1","121","400","375","1241","0.27","0.31",""
"mp-1046932_Mg","MgBaTl(NiO3)2","intercalation","P 1","3.07","136","914","417","2808","0.44","0.32",""
"mvc-13999_Al","Al0 –1CrO3","intercalation","P 6c 2","3.27","633","2614","2068","8537","0.83","0.35",""
"mvc-11097_Al","Al0 –1CrO3","intercalation","-P 6c 2c","3.14","633","2597","1987","8152","0.76","0.36",""
