"Battid","Reduced Cell Formula","Type","Spacegroup","Average Voltage","Capacity Grav","Capacity Vol","Specific E Wh/kg","E Density Wh/l","Stability Charge","Stability Discharge",""
"mp-1101525_Li","LiSn(PO3)4","intercalation","P 2yb","4.1","60","181","245","741","0.07","0.02",""
"mp-31806_Li","LiFe3(P3O10)2","intercalation","C 2c 2","4.48","39","105","176","472","0.02","0.02",""
"mp-26172_Li","LiSn(PO3)3","intercalation","-P 1","4.15","74","242","307","1007","0.09","0.02",""
"mp-27033_Li","Li1 –2SnP2O7","intercalation","C 2yc","4.53","87","291","396","1317","0.18","0.02",""
"mp-26299_Li","Li0 –1SnPO4","intercalation","-P 2ybc","4.43","121","404","539","1791","0.28","0.02",""
"mp-765620_Li","Li5 –6V2OF11","intercalation","P 1","4.35","73","212","316","923","0.05","0.02",""
"mp-764211_Li","Li1 –2VOF4","intercalation","P 1","4.18","171","499","715","2089","0.02","0.02",""
"mp-764228_Li","Li0 –1VOF3","intercalation","P 2c 2n","4.42","205","656","905","2897","0.05","0.02",""
"mp-763324_Li","Li2 –4Mn2P4H3O16","intercalation","P 1","4.38","103","286","451","1253","0.05","0.02",""
"mp-764283_Li","Li0 –1VOF3","intercalation","-P 2ybc","4.46","205","694","913","3097","0.05","0.02",""
"mp-585175_Li","LiCo(PO3)3","intercalation","-P 2c 2b","4.03","89","216","357","871","0","0.02",""
"mp-769631_Li","Li0 –2Mn3NiO8","intercalation","-R 3 2""","4.59","147","623","673","2855","0.07","0.02",""
"mp-772084_Li","LiCu3(P2O7)2","intercalation","-P 1","4.57","121","429","551","1958","0.05","0.02",""
"mp-1045606_Li","LiSb(PO3)4","intercalation","-P 1","4.49","60","175","271","787","0.03","0.02",""
"mp-771191_Li","Li4 –5Co7O16","intercalation","P 1","4.32","38","166","165","717","0.05","0.02",""
"mp-762854_Li","Li4 –5Mn2Ni3O10","intercalation","-P 1","4.29","56","254","239","1092","0.06","0.02",""
"mp-1177422_Li","Li2 –4Fe2P4H3O16","intercalation","P 1","4.23","103","290","434","1226","0.05","0.02",""
"mp-767216_Li","LiMn(PO4)2","intercalation","-P 2ybc","4.57","202","624","922","2851","0.09","0.02",""
"mp-765816_Li","LiMn(PO4)2","intercalation","-C 2yc","4.57","202","614","923","2807","0.09","0.02",""
"mp-762568_Li","LiMn(PO4)2","intercalation","-P 1","4.45","101","311","449","1384","0.05","0.02",""
"mp-1101573_Li","Li0 –1Mn4P7O24","intercalation","-P 1","4.22","32","96","137","404","0.01","0.02",""
"mp-32027_Li","LiMn3(P2O7)2","intercalation","-P 1","4.25","102","329","433","1397","0.06","0.02",""
"mp-1101530_Li","Li0 –1MnP2O7","intercalation","-P 2ybc","4.48","114","329","509","1472","0.01","0.02",""
"mp-540033_Li","Li0 –2MnP2O7","intercalation","-P 2ybc","4.05","221","625","895","2532","0.01","0.02",""
"mp-762451_Li","Li5 –7Ni9O16","intercalation","-P 1","4.16","64","325","268","1352","0.08","0.02",""
"mp-1176666_Li","Li0.5 –1MnPO4","intercalation","P 1","4.51","85","276","386","1245","0.08","0.02",""
"mp-1101604_Li","Li1 –2CrP2O7","intercalation","-C 2yc","4.48","112","311","501","1395","0.2","0.02",""
"mp-761972_Li","Li3 –3.5Mn7O16","intercalation","R 3 2""","4.53","20","79","91","360","0.03","0.02",""
"mp-762184_Li","Li0.5 –1MnCO4","intercalation","-P 2ybc","4.3","97","311","418","1339","0.07","0.02",""
"mp-770952_Li","LiCo3Ni(PO4)4","intercalation","P 2y","4.45","167","615","741","2732","0.07","0.02",""
"mp-762777_Li","Li3 –5Fe2Ni3O10","intercalation","P 1","4.11","111","497","456","2041","0.1","0.02",""
"mp-771556_Li","Li0 –1VCoO4","intercalation","-P 2ac 2n","4.37","148","561","648","2452","0.14","0.02",""
"mp-753031_Li","Li1 –2Cu5F12","intercalation","-C 2 2","4.09","48","195","196","796","0","0.02",""
"mp-1177527_Li","Li1 –1.5VF6","intercalation","P 2yc","4.6","76","159","351","733","0.02","0.02",""
"mp-771741_Li","Li0 –2Mn3CuO8","intercalation","-R 3 2""","4.26","145","609","617","2593","0.07","0.02",""
"mp-32442_Li","Li0 –1VP2O7","intercalation","-P 2ybc","4.37","116","367","505","1603","0.1","0.02",""
"mp-1172915_Li","LiCr(PO3)4","intercalation","-P 2ybc","4.28","140","394","601","1687","0.08","0.02",""
"mp-1101527_Li","Li0 –1Cr4P7O24","intercalation","-P 1","4.03","33","100","133","402","0.01","0.02",""
"mp-689934_Li","Li1 –2CrP2O7","intercalation","C 2yc","4.19","112","308","468","1289","0.17","0.02",""
"mp-753403_Li","Li0 –0.5CuCO3","intercalation","-P 2ybc","4.02","105","324","424","1302","0.11","0.02",""
"mp-778760_Li","LiNi4(PO4)3","intercalation","-P 2 2n","4.34","51","188","221","817","0.03","0.02",""
"mp-762465_Li","Li3 –5Fe7O12","intercalation","C 2y","4.02","87","392","349","1576","0.18","0.02",""
"mp-761996_Li","LiCoNi(PO4)2","intercalation","-P 2yb","4.58","167","627","765","2874","0.08","0.02",""
"mp-762761_Li","Li4 –5Fe2Ni5O12","intercalation","P 1","4.02","42","207","170","830","0.05","0.02",""
"mp-763512_Li","Li1.5 –2CoSiO4","intercalation","P 2yc","4.17","81","258","339","1075","0.09","0.02",""
"mp-772363_Li","LiFeCo3(PO4)4","intercalation","P 2y","4.09","167","602","684","2461","0.05","0.02",""
"mp-766789_Li","Li0 –1MnF3","intercalation","P 3 2""","4.22","225","781","951","3294","0.03","0.02",""
"mp-773283_Li","Li0 –2Mn3FeO8","intercalation","-R 3 2""","4.24","148","600","627","2543","0.09","0.02",""
"mp-762394_Li","LiCo(CO3)2","intercalation","C 2yc","4.52","139","355","629","1605","0.09","0.02",""
"mp-1101161_Li","LiZnFe(PO4)2","intercalation","-P 2yb","4.16","165","599","686","2492","0.08","0.02",""
"mp-761517_Li","Li3 –4MnSi2O7","intercalation","P 1","4.02","107","302","430","1215","0.11","0.02",""
"mp-768020_Li","Li1.5 –2MnSiO4","intercalation","P 2yc","4.03","83","253","336","1019","0.1","0.02",""
"mp-773795_Li","Li0 –2Mn2Cr3O12","intercalation","-P 2n 2ab","4.08","114","318","463","1298","0.02","0.02",""
"mp-770071_Li","Li1 –3Al2FeO6","intercalation","-C 2y","4.15","237","851","982","3533","0.13","0.02",""
"mp-770853_Li","Li1 –2CoPO4F","intercalation","P 1","4.44","143","477","637","2120","0.05","0.02",""
"mp-1176503_Li","Li0 –4Mn3Fe2Co3O16","intercalation","P 1","4.3","145","656","625","2818","0.07","0.02",""
"mp-767249_Li","LiMnCo3(PO4)4","intercalation","P 2y","4.17","168","601","699","2505","0.04","0.02",""
"mp-770554_Li","LiMn3Co3(SnO8)2","intercalation","C 2y","4.06","124","621","504","2520","0.06","0.02",""
"mp-770369_Li","Li1 –2NiCSO7","intercalation","P 2yb","4.38","117","327","513","1431","0.04","0.02",""
"mp-760060_Li","LiSb(SO4)2","intercalation","-P 2ac 2ab","4.46","84","256","372","1143","0.01","0.02",""
"mp-762071_Li","LiCo3Ni3(TeO8)2","intercalation","P 1","4.29","120","621","516","2666","0.08","0.02",""
"mp-770129_Li","Li1 –2CrAsCO7","intercalation","P 2yb","4.45","101","309","451","1378","0.07","0.02",""
"mvc-13206_Al","Al1.67 –2CuSi2O7F2","intercalation","P 2yb","4.08","83","290","337","1181","0.12","0.02",""
"mp-704185_Li","LiFe4(PO4)3","intercalation","-P 2ac 2n","4.29","52","194","223","832","0.09","0.03",""
"mp-761371_Li","Li0 –2P5WO15","intercalation","-P 1","4.28","90","279","387","1192","0.07","0.03",""
"mp-1176658_Li","Li0 –1Mn2O2F3","intercalation","P 1","4.54","130","491","592","2233","0.08","0.03",""
"mp-697733_Li","Li0 –2FeP2O7","intercalation","P 1","4.1","220","638","902","2616","0.08","0.03",""
"mp-767131_Li","Li0 –1Mn2O3F","intercalation","-P 2ac 2n","4.03","146","565","587","2277","0.06","0.03",""
"mp-780338_Li","LiCr(SO4)2","intercalation","-P 2ac 2ab","4.14","208","572","860","2369","0.05","0.03",""
"mp-1101524_Li","LiFe2(PO4)3","intercalation","-P 2yc","4.09","189","554","774","2264","0.06","0.03",""
"mp-26223_Li","LiCu(PO4)2","intercalation","P 2yb","4.47","95","265","426","1183","0.05","0.03",""
"mp-764243_Li","Li0 –1VOF3","intercalation","P 1","4.42","205","642","905","2837","0.05","0.03",""
"mp-764202_Li","Li2 –3VOF5","intercalation","P 2yc","4.06","147","431","595","1749","0.02","0.03",""
"mp-777939_Li","Li0 –1V3OF11","intercalation","P 2yb","4.29","70","204","299","874","0.02","0.03",""
"mp-764267_Li","Li1 –4V3OF11","intercalation","P 1","4.03","198","636","800","2565","0.06","0.03",""
"mp-26303_Li","LiCu9(PO4)8","intercalation","-P 1","4.16","117","437","487","1817","0.01","0.03",""
"mp-26531_Li","Li0 –1Cu2P3O10","intercalation","-P 2yb","4.59","69","250","318","1150","0.04","0.03",""
"mp-31548_Li","Li1 –2CoP2O7","intercalation","P 1","4.15","109","333","451","1382","0.04","0.03",""
"mp-31580_Li","Li1 –2CoP2O7","intercalation","-P 2ybc","4.38","109","323","476","1415","0.05","0.03",""
"mp-697827_Li","LiCo3(P2O7)2","intercalation","-P 1","4.43","100","347","441","1536","0.06","0.03",""
"mp-761540_Li","Li0 –2Co3SbO8","intercalation","C 2yc","4.22","122","659","514","2781","0.06","0.03",""
"mp-26541_Li","LiSb(PO3)4","intercalation","C 2c 2","4.42","60","164","267","725","0.04","0.03",""
"mp-1101557_Li","LiMn(PO4)2","intercalation","-P 2ybc","4.51","202","621","910","2804","0.09","0.03",""
"mp-31913_Li","LiMn2(PO4)3","intercalation","-C 2y","4.51","129","425","582","1916","0.07","0.03",""
"mp-1177087_Li","LiNi3(P2O7)2","intercalation","-P 1","4.51","124","437","558","1972","0.07","0.03",""
"mp-758265_Li","Li0.5 –1CuF3","intercalation","-P 4n 2n","4.29","105","393","451","1686","0","0.03",""
"mp-772420_Li","Li0 –2Co3SnO8","intercalation","P 6c 2c","4.11","123","654","504","2688","0.06","0.03",""
"mp-772721_Li","Li0 –1Si6Bi9O26","intercalation","-P 3","4.29","11","77","46","330","0.05","0.03",""
"mp-1176774_Li","Li0 –0.8CrO2","intercalation","-P 1","4.03","239","967","964","3895","0.19","0.03",""
"mp-849779_Li","Li0 –1Si6BiO14","intercalation","-I 2 2c","4.23","44","151","186","638","0.05","0.03",""
"mp-764965_Li","Li1 –3VF6","intercalation","-P 2ybc","4.02","289","845","1161","3397","0","0.03",""
"mp-1176528_Li","Li1 –3VF6","intercalation","-P 3 2c","4.2","289","798","1211","3350","0.05","0.03",""
"mp-770575_Li","Li0 –1CrPO4F","intercalation","P 2c 2n","4.36","155","421","675","1832","0.03","0.03",""
"mp-504259_Li","Li0 –3Mo4P9O32","intercalation","P 4 2n","4.36","67","210","293","914","0.05","0.03",""
"mp-1046724_Li","Li0 –1CrPO5","intercalation","P 1","4.45","158","518","702","2307","0.04","0.03",""
"mp-762427_Li","Li0.4 –1FeO2","intercalation","-P 1","4.03","170","703","684","2835","0.11","0.03",""
"mp-558228_Li","Li2 –4MnF6","intercalation","P 3 2""","4.06","273","798","1107","3243","0","0.03",""
"mp-764288_Li","Li2 –3MnF6","intercalation","P 2yc","4.59","141","428","648","1965","0.04","0.03",""
"mp-1177903_Li","Li1 –2MnF4","intercalation","-C 2c 2","4.07","185","539","753","2193","0.05","0.03",""
"mp-556560_Li","Li0 –1MnF3","intercalation","-C 2yc","4.04","225","716","911","2893","0","0.03",""
"mp-770495_Li","Li0 –4Ti2Mn3Fe3O16","intercalation","P 1","4.24","151","616","639","2614","0.11","0.03",""
"mp-763234_Li","Li0 –2MnPO4F","intercalation","-P 2ybc","4.16","293","916","1220","3811","0.04","0.03",""
"mp-26594_Li","Li0 –1BiP2O7","intercalation","-P 2ybc","4.55","69","293","313","1336","0.04","0.03",""
"mp-761807_Li","LiCr3Co3(SbO8)2","intercalation","P 1","4.3","125","627","536","2695","0.1","0.03",""
"mp-770611_Li","LiCoH8(SO6)2","intercalation","P 2yc","4.46","80","191","354","853","0.03","0.03",""
"mp-763102_Li","LiMn3Co3(SbO8)2","intercalation","P 1","4.07","123","620","502","2523","0.08","0.03",""
"mp-1101670_Li","Li0 –2NaCoPO4CO3","intercalation","P 2yb","4.07","214","626","870","2547","0.03","0.03",""
"mp-761701_Li","LiFe3Co3(SbO8)2","intercalation","P 1","4.39","123","619","540","2716","0.11","0.03",""
"mp-761933_Li","LiCo3Cu3(TeO8)2","intercalation","P 1","4.12","118","626","487","2578","0.05","0.03",""
"mp-771916_Li","LiNiH8(CO5)2","intercalation","-P 2ybc","4.32","203","445","876","1925","0.06","0.03",""
"mp-771543_Li","LiMnH4(SO5)2","intercalation","-P 2ybc","4.34","180","459","783","1991","0.02","0.03",""
"mp-770008_Li","LiCo2(SO4)3","intercalation","-R 3 2""c","4.19","65","198","272","828","0","0.03",""
"mp-1045870_Mg","Mg0 –1Ba2Cr2CuF14","intercalation","P 1","4.27","73","333","312","1421","0","0.03",""
"mvc-13125_Mg","Mg0 –1Si2NiO6","intercalation","-C 2yc","4.04","228","812","921","3280","0.22","0.03",""
"mp-1101522_Li","Li1 –2FeP2O7","intercalation","-C 2yc","4.46","110","305","491","1361","0.16","0.04",""
"mp-776664_Li","Li0 –1V3OF11","intercalation","P 1","4.42","70","203","308","896","0.04","0.04",""
"mp-1176550_Li","Li0 –1V3OF11","intercalation","P 1","4.49","70","204","313","918","0.04","0.04",""
"mp-761748_Li","Li0 –2CrCo3O8","intercalation","-R 3 2""","4.45","145","662","644","2949","0.11","0.04",""
